{'scaleID': 'scaleID_1', 'fluctuation': 125, 'currentWeightFoodPan': 1875, 'timestamp': '01/01/2020, 09:43:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_0', 'fluctuation': 105, 'currentWeightFoodPan': 391, 'timestamp': '07/09/2020, 16:19:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_1', 'fluctuation': 127, 'currentWeightFoodPan': 549, 'timestamp': '07/09/2020, 16:33:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_1', 'fluctuation': 118, 'currentWeightFoodPan': 431, 'timestamp': '07/09/2020, 16:47:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_4', 'fluctuation': 117, 'currentWeightFoodPan': 623, 'timestamp': '07/09/2020, 17:01:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_3', 'fluctuation': 139, 'currentWeightFoodPan': 1092, 'timestamp': '07/09/2020, 17:15:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_1', 'fluctuation': 128, 'currentWeightFoodPan': 303, 'timestamp': '07/09/2020, 17:30:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_4', 'fluctuation': 107, 'currentWeightFoodPan': 516, 'timestamp': '07/09/2020, 17:44:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_2', 'fluctuation': 126, 'currentWeightFoodPan': 1750, 'timestamp': '07/09/2020, 17:58:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_2', 'fluctuation': 126, 'currentWeightFoodPan': 1624, 'timestamp': '07/09/2020, 18:12:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_4', 'fluctuation': 121, 'currentWeightFoodPan': 395, 'timestamp': '07/09/2020, 18:26:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_3', 'fluctuation': 139, 'currentWeightFoodPan': 953, 'timestamp': '07/09/2020, 18:40:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_1', 'fluctuation': 128, 'currentWeightFoodPan': 175, 'timestamp': '07/09/2020, 18:54:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_4', 'fluctuation': 113, 'currentWeightFoodPan': 282, 'timestamp': '07/09/2020, 19:08:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_3', 'fluctuation': 121, 'currentWeightFoodPan': 832, 'timestamp': '07/09/2020, 19:22:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_1', 'fluctuation': 114, 'currentWeightFoodPan': 61, 'timestamp': '07/09/2020, 19:37:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_1', 'fluctuation': 115, 'currentWeightFoodPan': 1885, 'timestamp': '07/09/2020, 19:51:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_3', 'fluctuation': 129, 'currentWeightFoodPan': 703, 'timestamp': '07/09/2020, 20:05:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_4', 'fluctuation': 119, 'currentWeightFoodPan': 163, 'timestamp': '07/09/2020, 20:19:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_2', 'fluctuation': 120, 'currentWeightFoodPan': 1504, 'timestamp': '07/09/2020, 20:33:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_1', 'fluctuation': 112, 'currentWeightFoodPan': 1773, 'timestamp': '07/09/2020, 20:47:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_3', 'fluctuation': 128, 'currentWeightFoodPan': 575, 'timestamp': '07/09/2020, 21:01:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_3', 'fluctuation': 126, 'currentWeightFoodPan': 449, 'timestamp': '07/09/2020, 21:15:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_4', 'fluctuation': 124, 'currentWeightFoodPan': 39, 'timestamp': '07/09/2020, 21:30:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_4', 'fluctuation': 123, 'currentWeightFoodPan': 1877, 'timestamp': '07/10/2020, 09:54:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_4', 'fluctuation': 124, 'currentWeightFoodPan': 1753, 'timestamp': '07/10/2020, 10:18:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_4', 'fluctuation': 122, 'currentWeightFoodPan': 1631, 'timestamp': '07/10/2020, 10:42:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_3', 'fluctuation': 128, 'currentWeightFoodPan': 321, 'timestamp': '07/10/2020, 11:06:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_2', 'fluctuation': 112, 'currentWeightFoodPan': 1392, 'timestamp': '07/10/2020, 11:30:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_2', 'fluctuation': 126, 'currentWeightFoodPan': 1266, 'timestamp': '07/10/2020, 11:54:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_2', 'fluctuation': 124, 'currentWeightFoodPan': 1142, 'timestamp': '07/10/2020, 12:18:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_1', 'fluctuation': 114, 'currentWeightFoodPan': 1659, 'timestamp': '07/10/2020, 12:42:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_2', 'fluctuation': 116, 'currentWeightFoodPan': 1026, 'timestamp': '07/10/2020, 13:06:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_4', 'fluctuation': 113, 'currentWeightFoodPan': 1518, 'timestamp': '07/10/2020, 13:30:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_1', 'fluctuation': 129, 'currentWeightFoodPan': 1530, 'timestamp': '07/10/2020, 13:54:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_0', 'fluctuation': 91, 'currentWeightFoodPan': 300, 'timestamp': '07/10/2020, 14:18:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_3', 'fluctuation': 132, 'currentWeightFoodPan': 189, 'timestamp': '07/10/2020, 14:42:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_1', 'fluctuation': 125, 'currentWeightFoodPan': 1405, 'timestamp': '07/10/2020, 15:06:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_3', 'fluctuation': 122, 'currentWeightFoodPan': 67, 'timestamp': '07/10/2020, 15:30:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_4', 'fluctuation': 108, 'currentWeightFoodPan': 1410, 'timestamp': '07/10/2020, 15:54:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_3', 'fluctuation': 124, 'currentWeightFoodPan': 1876, 'timestamp': '07/10/2020, 16:18:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_1', 'fluctuation': 118, 'currentWeightFoodPan': 1287, 'timestamp': '07/10/2020, 16:42:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_2', 'fluctuation': 115, 'currentWeightFoodPan': 911, 'timestamp': '07/10/2020, 17:06:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_4', 'fluctuation': 117, 'currentWeightFoodPan': 1293, 'timestamp': '07/10/2020, 17:30:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_3', 'fluctuation': 135, 'currentWeightFoodPan': 1741, 'timestamp': '07/10/2020, 17:54:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_2', 'fluctuation': 116, 'currentWeightFoodPan': 795, 'timestamp': '07/10/2020, 18:18:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_2', 'fluctuation': 115, 'currentWeightFoodPan': 680, 'timestamp': '07/10/2020, 18:42:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_0', 'fluctuation': 95, 'currentWeightFoodPan': 205, 'timestamp': '07/10/2020, 19:06:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_3', 'fluctuation': 135, 'currentWeightFoodPan': 1606, 'timestamp': '07/10/2020, 19:30:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_4', 'fluctuation': 114, 'currentWeightFoodPan': 1179, 'timestamp': '07/10/2020, 19:54:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_1', 'fluctuation': 118, 'currentWeightFoodPan': 1169, 'timestamp': '07/10/2020, 20:18:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_3', 'fluctuation': 133, 'currentWeightFoodPan': 1473, 'timestamp': '07/10/2020, 20:42:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_1', 'fluctuation': 129, 'currentWeightFoodPan': 1040, 'timestamp': '07/10/2020, 21:06:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_3', 'fluctuation': 132, 'currentWeightFoodPan': 1341, 'timestamp': '07/10/2020, 21:30:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_3', 'fluctuation': 122, 'currentWeightFoodPan': 1219, 'timestamp': '07/11/2020, 09:42:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_3', 'fluctuation': 132, 'currentWeightFoodPan': 1087, 'timestamp': '07/11/2020, 09:55:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_3', 'fluctuation': 124, 'currentWeightFoodPan': 963, 'timestamp': '07/11/2020, 10:07:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_2', 'fluctuation': 110, 'currentWeightFoodPan': 570, 'timestamp': '07/11/2020, 10:20:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_3', 'fluctuation': 124, 'currentWeightFoodPan': 839, 'timestamp': '07/11/2020, 10:33:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_4', 'fluctuation': 105, 'currentWeightFoodPan': 1074, 'timestamp': '07/11/2020, 10:45:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_2', 'fluctuation': 122, 'currentWeightFoodPan': 448, 'timestamp': '07/11/2020, 10:58:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_2', 'fluctuation': 121, 'currentWeightFoodPan': 327, 'timestamp': '07/11/2020, 11:11:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_4', 'fluctuation': 116, 'currentWeightFoodPan': 958, 'timestamp': '07/11/2020, 11:23:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_3', 'fluctuation': 130, 'currentWeightFoodPan': 709, 'timestamp': '07/11/2020, 11:36:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_2', 'fluctuation': 113, 'currentWeightFoodPan': 214, 'timestamp': '07/11/2020, 11:48:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_3', 'fluctuation': 132, 'currentWeightFoodPan': 577, 'timestamp': '07/11/2020, 12:01:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_0', 'fluctuation': 98, 'currentWeightFoodPan': 107, 'timestamp': '07/11/2020, 12:14:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_4', 'fluctuation': 121, 'currentWeightFoodPan': 837, 'timestamp': '07/11/2020, 12:26:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_4', 'fluctuation': 116, 'currentWeightFoodPan': 721, 'timestamp': '07/11/2020, 12:39:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_4', 'fluctuation': 113, 'currentWeightFoodPan': 608, 'timestamp': '07/11/2020, 12:52:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_2', 'fluctuation': 125, 'currentWeightFoodPan': 89, 'timestamp': '07/11/2020, 13:04:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_0', 'fluctuation': 107, 'currentWeightFoodPan': 1893, 'timestamp': '07/11/2020, 13:17:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_2', 'fluctuation': 124, 'currentWeightFoodPan': 1876, 'timestamp': '07/11/2020, 13:30:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_3', 'fluctuation': 136, 'currentWeightFoodPan': 441, 'timestamp': '07/11/2020, 13:42:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_0', 'fluctuation': 99, 'currentWeightFoodPan': 1794, 'timestamp': '07/11/2020, 13:55:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_4', 'fluctuation': 117, 'currentWeightFoodPan': 491, 'timestamp': '07/11/2020, 14:07:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_1', 'fluctuation': 129, 'currentWeightFoodPan': 911, 'timestamp': '07/11/2020, 14:20:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_4', 'fluctuation': 109, 'currentWeightFoodPan': 382, 'timestamp': '07/11/2020, 14:33:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_0', 'fluctuation': 100, 'currentWeightFoodPan': 1694, 'timestamp': '07/11/2020, 14:45:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_3', 'fluctuation': 130, 'currentWeightFoodPan': 311, 'timestamp': '07/11/2020, 14:58:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_2', 'fluctuation': 112, 'currentWeightFoodPan': 1764, 'timestamp': '07/11/2020, 15:11:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_0', 'fluctuation': 101, 'currentWeightFoodPan': 1593, 'timestamp': '07/11/2020, 15:23:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_0', 'fluctuation': 106, 'currentWeightFoodPan': 1487, 'timestamp': '07/11/2020, 15:36:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_4', 'fluctuation': 106, 'currentWeightFoodPan': 276, 'timestamp': '07/11/2020, 15:48:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_2', 'fluctuation': 119, 'currentWeightFoodPan': 1645, 'timestamp': '07/11/2020, 16:01:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_1', 'fluctuation': 113, 'currentWeightFoodPan': 798, 'timestamp': '07/11/2020, 16:14:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_3', 'fluctuation': 122, 'currentWeightFoodPan': 189, 'timestamp': '07/11/2020, 16:26:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_4', 'fluctuation': 109, 'currentWeightFoodPan': 167, 'timestamp': '07/11/2020, 16:39:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_0', 'fluctuation': 106, 'currentWeightFoodPan': 1381, 'timestamp': '07/11/2020, 16:52:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_4', 'fluctuation': 118, 'currentWeightFoodPan': 49, 'timestamp': '07/11/2020, 17:04:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_3', 'fluctuation': 125, 'currentWeightFoodPan': 64, 'timestamp': '07/11/2020, 17:17:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_0', 'fluctuation': 101, 'currentWeightFoodPan': 1280, 'timestamp': '07/11/2020, 17:30:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_1', 'fluctuation': 128, 'currentWeightFoodPan': 670, 'timestamp': '07/11/2020, 17:42:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_1', 'fluctuation': 123, 'currentWeightFoodPan': 547, 'timestamp': '07/11/2020, 17:55:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_4', 'fluctuation': 124, 'currentWeightFoodPan': 1876, 'timestamp': '07/11/2020, 18:07:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_0', 'fluctuation': 96, 'currentWeightFoodPan': 1184, 'timestamp': '07/11/2020, 18:20:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_0', 'fluctuation': 94, 'currentWeightFoodPan': 1090, 'timestamp': '07/11/2020, 18:33:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_0', 'fluctuation': 97, 'currentWeightFoodPan': 993, 'timestamp': '07/11/2020, 18:45:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_2', 'fluctuation': 126, 'currentWeightFoodPan': 1519, 'timestamp': '07/11/2020, 18:58:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_1', 'fluctuation': 115, 'currentWeightFoodPan': 432, 'timestamp': '07/11/2020, 19:11:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_0', 'fluctuation': 103, 'currentWeightFoodPan': 890, 'timestamp': '07/11/2020, 19:23:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_1', 'fluctuation': 121, 'currentWeightFoodPan': 311, 'timestamp': '07/11/2020, 19:36:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_2', 'fluctuation': 114, 'currentWeightFoodPan': 1405, 'timestamp': '07/11/2020, 19:48:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_1', 'fluctuation': 117, 'currentWeightFoodPan': 194, 'timestamp': '07/11/2020, 20:01:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_1', 'fluctuation': 125, 'currentWeightFoodPan': 69, 'timestamp': '07/11/2020, 20:14:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_0', 'fluctuation': 99, 'currentWeightFoodPan': 791, 'timestamp': '07/11/2020, 20:26:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_4', 'fluctuation': 110, 'currentWeightFoodPan': 1766, 'timestamp': '07/11/2020, 20:39:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_3', 'fluctuation': 130, 'currentWeightFoodPan': 1870, 'timestamp': '07/11/2020, 20:52:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_4', 'fluctuation': 114, 'currentWeightFoodPan': 1652, 'timestamp': '07/11/2020, 21:04:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_2', 'fluctuation': 122, 'currentWeightFoodPan': 1283, 'timestamp': '07/11/2020, 21:17:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_4', 'fluctuation': 121, 'currentWeightFoodPan': 1531, 'timestamp': '07/11/2020, 21:30:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_2', 'fluctuation': 114, 'currentWeightFoodPan': 1169, 'timestamp': '07/12/2020, 12:19:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_1', 'fluctuation': 129, 'currentWeightFoodPan': 1871, 'timestamp': '07/12/2020, 12:38:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_1', 'fluctuation': 129, 'currentWeightFoodPan': 1742, 'timestamp': '07/12/2020, 12:57:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_0', 'fluctuation': 98, 'currentWeightFoodPan': 693, 'timestamp': '07/12/2020, 13:16:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_1', 'fluctuation': 129, 'currentWeightFoodPan': 1613, 'timestamp': '07/12/2020, 13:36:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_0', 'fluctuation': 103, 'currentWeightFoodPan': 590, 'timestamp': '07/12/2020, 13:55:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_3', 'fluctuation': 123, 'currentWeightFoodPan': 1747, 'timestamp': '07/12/2020, 14:14:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_1', 'fluctuation': 120, 'currentWeightFoodPan': 1493, 'timestamp': '07/12/2020, 14:33:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_4', 'fluctuation': 111, 'currentWeightFoodPan': 1420, 'timestamp': '07/12/2020, 14:53:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_1', 'fluctuation': 121, 'currentWeightFoodPan': 1372, 'timestamp': '07/12/2020, 15:12:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_3', 'fluctuation': 128, 'currentWeightFoodPan': 1619, 'timestamp': '07/12/2020, 15:31:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_2', 'fluctuation': 124, 'currentWeightFoodPan': 1045, 'timestamp': '07/12/2020, 15:50:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_0', 'fluctuation': 104, 'currentWeightFoodPan': 486, 'timestamp': '07/12/2020, 16:10:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_4', 'fluctuation': 113, 'currentWeightFoodPan': 1307, 'timestamp': '07/12/2020, 16:29:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_4', 'fluctuation': 115, 'currentWeightFoodPan': 1192, 'timestamp': '07/12/2020, 16:48:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_2', 'fluctuation': 119, 'currentWeightFoodPan': 926, 'timestamp': '07/12/2020, 17:07:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_4', 'fluctuation': 111, 'currentWeightFoodPan': 1081, 'timestamp': '07/12/2020, 17:27:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_0', 'fluctuation': 97, 'currentWeightFoodPan': 389, 'timestamp': '07/12/2020, 17:46:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_3', 'fluctuation': 136, 'currentWeightFoodPan': 1483, 'timestamp': '07/12/2020, 18:05:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_2', 'fluctuation': 124, 'currentWeightFoodPan': 802, 'timestamp': '07/12/2020, 18:24:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_1', 'fluctuation': 125, 'currentWeightFoodPan': 1247, 'timestamp': '07/12/2020, 18:44:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_2', 'fluctuation': 126, 'currentWeightFoodPan': 676, 'timestamp': '07/12/2020, 19:03:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_2', 'fluctuation': 127, 'currentWeightFoodPan': 549, 'timestamp': '07/12/2020, 19:22:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_1', 'fluctuation': 121, 'currentWeightFoodPan': 1126, 'timestamp': '07/12/2020, 19:41:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_3', 'fluctuation': 129, 'currentWeightFoodPan': 1354, 'timestamp': '07/12/2020, 20:01:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_3', 'fluctuation': 128, 'currentWeightFoodPan': 1226, 'timestamp': '07/12/2020, 20:20:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_0', 'fluctuation': 108, 'currentWeightFoodPan': 281, 'timestamp': '07/12/2020, 20:39:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_1', 'fluctuation': 125, 'currentWeightFoodPan': 1001, 'timestamp': '07/12/2020, 20:58:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_0', 'fluctuation': 92, 'currentWeightFoodPan': 189, 'timestamp': '07/12/2020, 21:18:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_2', 'fluctuation': 116, 'currentWeightFoodPan': 433, 'timestamp': '07/12/2020, 21:37:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_0', 'fluctuation': 102, 'currentWeightFoodPan': 87, 'timestamp': '07/12/2020, 21:56:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_4', 'fluctuation': 111, 'currentWeightFoodPan': 970, 'timestamp': '07/12/2020, 22:15:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_4', 'fluctuation': 108, 'currentWeightFoodPan': 862, 'timestamp': '07/12/2020, 22:35:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_0', 'fluctuation': 104, 'currentWeightFoodPan': 1896, 'timestamp': '07/12/2020, 22:54:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_4', 'fluctuation': 109, 'currentWeightFoodPan': 753, 'timestamp': '07/12/2020, 23:13:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_3', 'fluctuation': 121, 'currentWeightFoodPan': 1105, 'timestamp': '07/12/2020, 23:32:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_2', 'fluctuation': 119, 'currentWeightFoodPan': 314, 'timestamp': '07/12/2020, 23:52:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_0', 'fluctuation': 99, 'currentWeightFoodPan': 1797, 'timestamp': '07/13/2020, 00:11:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_2', 'fluctuation': 113, 'currentWeightFoodPan': 201, 'timestamp': '07/13/2020, 00:30:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_0', 'fluctuation': 95, 'currentWeightFoodPan': 1702, 'timestamp': '07/13/2020, 00:49:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_2', 'fluctuation': 114, 'currentWeightFoodPan': 87, 'timestamp': '07/13/2020, 01:09:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_2', 'fluctuation': 113, 'currentWeightFoodPan': 1887, 'timestamp': '07/13/2020, 01:28:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_3', 'fluctuation': 133, 'currentWeightFoodPan': 972, 'timestamp': '07/13/2020, 01:47:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_3', 'fluctuation': 128, 'currentWeightFoodPan': 844, 'timestamp': '07/13/2020, 02:06:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_4', 'fluctuation': 112, 'currentWeightFoodPan': 641, 'timestamp': '07/13/2020, 02:26:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_0', 'fluctuation': 99, 'currentWeightFoodPan': 1603, 'timestamp': '07/13/2020, 02:45:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_4', 'fluctuation': 117, 'currentWeightFoodPan': 524, 'timestamp': '07/13/2020, 03:04:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_4', 'fluctuation': 122, 'currentWeightFoodPan': 402, 'timestamp': '07/13/2020, 03:23:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_3', 'fluctuation': 137, 'currentWeightFoodPan': 707, 'timestamp': '07/13/2020, 03:43:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_0', 'fluctuation': 99, 'currentWeightFoodPan': 1504, 'timestamp': '07/13/2020, 04:02:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_0', 'fluctuation': 102, 'currentWeightFoodPan': 1402, 'timestamp': '07/13/2020, 04:21:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_2', 'fluctuation': 120, 'currentWeightFoodPan': 1767, 'timestamp': '07/13/2020, 04:40:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_2', 'fluctuation': 125, 'currentWeightFoodPan': 1642, 'timestamp': '07/13/2020, 05:00:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_1', 'fluctuation': 125, 'currentWeightFoodPan': 876, 'timestamp': '07/13/2020, 09:48:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_1', 'fluctuation': 126, 'currentWeightFoodPan': 750, 'timestamp': '07/13/2020, 10:06:00', 'ingredientName': 'steak-strands'}
